id,url,brand,lcbo_id,style_link_name,style_link_url,description,seasonal,release,abv,made_in,made_by,style,created
342,http://www.lcbo.com/lcbo/product/tiger-beer/537258,"Tiger Beer",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"A portion of sales help save endangered tigers.In the glass it exhibits a golden colour with a dense, lively head. A spicy hop nose with notes of cereal, soda cracker and herb. On the palate it is off-dry, medium bodied, with sweet malty/grainy and light hops flavours. Refreshing and pleasant bitterness on the finish.",NULL,"February 14, 2018",5.0%,Singapore,"Asia Pacific Breweries","Light & Hoppy","2018-06-11 03:04:09"
343,http://www.lcbo.com/lcbo/product/heineken/616102,Heineken,NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"142 years of tradition are behind this iconic, premium lager. Clear gold yellow colour with fine head. Appealing aromas of sweet malt, floral hops and hints of biscuit, grain and herb. Dry, crisp and fresh with a creamy texture. Flavours of barley malt and fruit, leading to grassy/herbal notes on a refreshing bitter finish.",NULL,"February 26, 2018",5.0%,Netherlands,"Heineken's Brouwerijen Nederland Bv","Light & Hoppy","2018-06-11 03:04:09"
344,http://www.lcbo.com/lcbo/product/zlatorog-beer/148031,"Zlatorog Beer",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"Light gold colour; hoppy, slightly smoky aromas and flavours; medium bodied, with a hoppy/bitter finish and hints of smoke.",NULL,"September 2, 2009",5.0%,Slovenia,"Pivovarna Lasko","Light & Hoppy","2018-06-11 03:04:09"
345,http://www.lcbo.com/lcbo/product/carling/917773,Carling,NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale straw colour with a fine mousse; a light and malty nose; sweet malty flavours with a clean finish.",NULL,"October 7, 2014",5.0%,"Ontario, Canada","Molson's Brewery Of Canada Limited","Light & Malty","2018-06-11 03:04:09"
346,http://www.lcbo.com/lcbo/product/busch-light/409623,"Busch Light",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Bright, yellow-amber colour; cereal, rice and gently hopped aroma; cereal and malt flavours and a clean, crisp finish.",NULL,"November 24, 2014",4.0%,"Ontario, Canada","Labatt Breweries Ontario","Light & Malty","2018-06-11 03:04:09"
347,http://www.lcbo.com/lcbo/product/labatt-blue/228486,"Labatt Blue",NULL,NULL,NULL,"Bright, clear yellow with a foamy white head; aromas of sweet cereal grain, corn and a hint of floral hops; on the palate it is crisp and clean, with flavours that echo the aromas.",NULL,"November 21, 2014",5.0%,"Ontario, Canada","Labatt Breweries Ontario",NULL,"2018-06-11 03:04:09"
348,http://www.lcbo.com/lcbo/product/miller-lite/416156,"Miller Lite",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,NULL,NULL,NULL,4.0%,USA,"Miller Brewing Company","Light & Malty","2018-06-11 03:04:09"
349,http://www.lcbo.com/lcbo/product/sleeman-original-draught/425744,"Sleeman Original Draught",NULL,NULL,NULL,NULL,NULL,NULL,5.0%,"Ontario, Canada","Sleeman Brewing & Malting Co",NULL,"2018-06-11 03:04:09"
350,http://www.lcbo.com/lcbo/product/laker-light/426056,"Laker Light",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,NULL,NULL,NULL,4.0%,"Ontario, Canada","Brick Brewing Co. Ltd. N/A","Light & Hoppy","2018-06-11 03:04:09"
351,http://www.lcbo.com/lcbo/product/laker-ice/398727,"Laker Ice",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,NULL,NULL,NULL,5.5%,"Ontario, Canada","The Brick Brewing Co","Light & Hoppy","2018-06-11 03:04:09"
352,http://www.lcbo.com/lcbo/product/labatt-blue/415224,"Labatt Blue",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Bright, clear yellow with a foamy white head; aromas of sweet cereal grain, corn and a hint of floral hops; on the palate it is crisp and clean, with flavours that echo the aromas.",NULL,"November 21, 2014",5.0%,"Ontario, Canada","Labatt Breweries Ontario","Light & Malty","2018-06-11 03:04:10"
353,http://www.lcbo.com/lcbo/product/coors-banquet/425132,"Coors Banquet",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"American style lager that's easy to enjoy. Pours a pale golden colour with fine head. Aromas of cereal, toast and cracker with light hops and corn notes.The palate is dry and light bodied, showing pleasant flavours of toasted grain, pale malt, light creamed corn, fruit, cereal and toast with grassy, herbal hops on finish.",NULL,"February 14, 2018",5.0%,USA,"Coors Brewers Limited","Light & Malty","2018-06-11 03:04:10"
354,http://www.lcbo.com/lcbo/product/naughty-otter-lager/434399,"Naughty Otter Lager",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"The founders of the Gananoque Brewing Company met at university, and they share a passion for beer. Naughty Otter Lager pours a pale gold colour, with a lacy head. Expect aromas of grains, tropical fruit and citrus zest, with floral and piney notes. It's food-friendly with balanced bitterness and a creamy texture.",NULL,"February 15, 2018",5.2%,"Ontario, Canada","Q4q Beer Company Ltd","Medium & Malty","2018-06-11 03:04:10"
355,http://www.lcbo.com/lcbo/product/carling-lager/442608,"Carling Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Carling brewery was founded by Thomas Carling in London, Ontario in 1840 and has changed hands many times. This clean-tasting lager is now treasured around the world, particularly in Britain. Lightly malty with subtle citrus this offers pure refreshment.",NULL,"May 14, 2018",4.9%,"Ontario, Canada","Molson's Brewery Of Canada Limited","Light & Malty","2018-06-11 03:04:10"
356,http://www.lcbo.com/lcbo/product/georgian-bay-dipper/88724,"Georgian Bay Dipper",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"Dark gold colour with a white head and lots of lace. Aroma of fruit with a hint of caramel. Perfect balance of hops and malt with a creamy slightly sweet start and crisp clean finish.",NULL,"June 25, 2009",5.0%,"Ontario, Canada","Hockley Valley Brewing Co.","Medium & Malty","2018-06-11 03:04:10"
357,http://www.lcbo.com/lcbo/product/cool-lager/139089,"Cool Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Golden amber colour; toasted malt aromas with a hint of light floral; crisp and light on the palate with fresh flavours of cereal and honey; a clean finish.",NULL,"October 7, 2014",5.0%,"Ontario, Canada","Cool Beer Brewing Co.","Light & Malty","2018-06-11 03:04:10"
358,http://www.lcbo.com/lcbo/product/buzz-hemp-lager/140707,"Buzz Hemp Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear medium amber with a frothy head; aromas of caramel malt, toasted biscuit, walnut and subtle herbs; on the palate it is medium bodied and creamy, with flavours of toffee, roasted nuts, pumpernickel bread and hemp.",NULL,"November 5, 2014",5.0%,"Ontario, Canada","Cool Beer Brewing Co.","Light & Malty","2018-06-11 03:04:10"
359,http://www.lcbo.com/lcbo/product/amsterdam-natural-blonde-lager/142356,"Amsterdam Natural Blonde Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Pale amber colour; light toasty and malty notes on the nose; creamy texture with a balanced, hoppy finish",NULL,"November 23, 2009",5.0%,"Ontario, Canada","Amsterdam Brewing Company","Light & Malty","2018-06-11 03:04:10"
360,http://www.lcbo.com/lcbo/product/stonewall-light/186544,"Stonewall Light",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear pale straw colour; aromas of citrus and toasted grains; light in body, with a balanced and refreshing character; flavours of crisp apple, lime citrus and toasted grains.",NULL,"February 24, 2016",4.0%,"Ontario, Canada","Cool Beer Brewing Co.","Light & Malty","2018-06-11 03:04:10"
361,http://www.lcbo.com/lcbo/product/mill-street-original-organic-lager/232090,"Mill Street Original Organic Lager",NULL,NULL,NULL,NULL,NULL,NULL,4.2%,"Ontario, Canada","Trillium Beverage Inc.",NULL,"2018-06-11 03:04:10"
362,http://www.lcbo.com/lcbo/product/barley-days-brewery-loyalist-lager/286526,"Barley Days Brewery Loyalist Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear, medium gold colour with a white head; aromatic notes of biscuit, cereal, honey and floral hops; on the palate it is medium-bodied and moderately carbonated, with flavours that reaffirm the aromas.",NULL,"February 5, 2015",5.0%,"Ontario, Canada","Barley Days Brewery","Light & Malty","2018-06-11 03:04:10"
363,http://www.lcbo.com/lcbo/product/cool-beer/317024,"Cool Beer",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Golden amber colour; toasted malt aromas with a hint of light floral; crisp and light on the palate with fresh flavours of cereal and honey; a clean finish.",NULL,"October 7, 2014",5.0%,"Ontario, Canada","Cool Beer Brewing Co.","Light & Malty","2018-06-11 03:04:10"
364,http://www.lcbo.com/lcbo/product/buzz-hemp-beer/330969,"Buzz Hemp Beer",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear medium amber with a frothy head; aromas of caramel malt, toasted biscuit, walnut and subtle herbs; on the palate it is medium bodied and creamy, with flavours of toffee, roasted nuts, pumpernickel bread and hemp.",NULL,"November 5, 2014",5.0%,"Ontario, Canada","Cool Beer Brewing Co.","Light & Malty","2018-06-11 03:04:10"
365,http://www.lcbo.com/lcbo/product/triple-bogey-lager/393462,"Triple Bogey Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"In the glass, a bright gold colour; light aromas of herbs and citrusy hops; on the palate, light-bodied and refreshing, with soft carbonation and a short, crisp finish; light malty flavour, with mild sweetness balanced by grassy hops; the finish is short and crisp.",NULL,"February 19, 2016",4.9%,"Ontario, Canada","Triple Bogey Lager","Light & Malty","2018-06-11 03:04:10"
366,http://www.lcbo.com/lcbo/product/walkerville-honest-lager/407650,"Walkerville Honest Lager",NULL,NULL,NULL,"Copper in colour with nice foam; aromas show rich toasted malt and caramel notes; medium body and flavours that reflect the nose with caramel, bread-like notes and a fine hop bitterness on a clean finish.",NULL,"February 19, 2015",5.0%,"Ontario, Canada","Walkerville Brewery",NULL,"2018-06-11 03:04:10"
367,http://www.lcbo.com/lcbo/product/kichesippi-heller-highwater/414441,"Kichesippi Heller Highwater",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"This beer is a pale straw coloured Bavarian Lager brewed with German noble hops and a genuine Munich yeast. A classic example of the session beers enjoyed in Bavarian beer gardens, it offers clean malt flavour with a slight hop presence. Perfect for the patio or enjoy with light fish dishes.",NULL,"July 10, 2017",4.8%,"Ontario, Canada","Kichesippi Beer Co","Medium & Malty","2018-06-11 03:04:10"
368,http://www.lcbo.com/lcbo/product/neustadt-456-marzen-lager/415059,"Neustadt 456 Marzen Lager",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,NULL,NULL,NULL,5.5%,"Ontario, Canada","Neustadt Springs Brewery","Medium & Malty","2018-06-11 03:04:10"
369,http://www.lcbo.com/lcbo/product/thornbury-village-ladder-run-amber-lager/418848,"Thornbury Village Ladder Run Amber Lager",NULL,NULL,NULL,"Bright amber colour with a good lacy layer of foam; opens with citrus and caramel malt notes; the palate is light-bodied with good integrated carbonation, light bitterness and refreshing flavours of toffee malt on the finish.",NULL,"October 5, 2016",4.8%,"Ontario, Canada","Thornbury Village Cidery Inc.",NULL,"2018-06-11 03:04:11"
370,http://www.lcbo.com/lcbo/product/thornbury-village-pickup-no26-pilsner/423137,"Thornbury Village Pickup No.26 Pilsner",NULL,"Medium & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Hoppy,"This Czech-style Pilsner is brewed with Bohemian malts, Saaz hops and genuine Czech yeast. It pours clear gold and offers aromas of citrus, resin, and florals; medium-bodied with moderate bitterness, soft carbonation and malty flavours followed by a clean and refreshing finish.",NULL,"April 5, 2016",4.8%,"Ontario, Canada","Thornbury Village Cidery Inc.","Medium & Hoppy","2018-06-11 03:04:11"
371,http://www.lcbo.com/lcbo/product/triple-bogey-hurry-hard/437129,"Triple Bogey Hurry Hard",NULL,NULL,NULL,"Hurry Hard is a shout-out to curling, and the Canadians who love both the game and an easy-drinking craft lager. It pours a medium amber colour, with a long-lasting lacy head. On the palate, it has flavours of toasted grain, with a malty sweetness balanced by pleasing hop bitterness.",NULL,"February 5, 2018",5.0%,"Ontario, Canada","Triple Bogey Lager",NULL,"2018-06-11 03:04:11"
372,http://www.lcbo.com/lcbo/product/stonehammer-pilsner/437293,"Stonehammer Pilsner",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"Clear, pale gold with a medium head that is fairly long-lasting; the nose offers malty and cereal notes with fresh grassy hop aromas. The palate is light with soft carbonation and flavours of corn, oats, and sweet tree fruits followed by a crisp and cleansing finish.",NULL,"May 31, 2016",5.0%,"Ontario, Canada","Stonehammer Brewing","Medium & Malty","2018-06-11 03:04:11"
373,http://www.lcbo.com/lcbo/product/stonehammer-premium-session-lager/437301,"StoneHammer Premium Session Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Clear, pale gold with a fine head; aromas of pineapple, stewed apple, and light cereal on the nose. The palate is light with minimal bitterness and light carbonation; subtle flavours of citrus, biscuit and orange peel followed by a short and refreshing finish.",NULL,"May 31, 2016",4.0%,"Ontario, Canada","Stonehammer Brewing","Light & Malty","2018-06-11 03:04:11"
374,http://www.lcbo.com/lcbo/product/stratford-pilsner/614164,"Stratford Pilsner",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,"Medium gold in colour, the nose suggests aromas of fresh malt and light orange blossom. It is light, clean and fresh on the attack developing into a balanced, slightly bitter, and long malty finish.",NULL,"January 1, 2001",4.9%,"Ontario, Canada","Stratford Brewing Co.","Medium & Malty","2018-06-11 03:04:11"
375,http://www.lcbo.com/lcbo/product/old-credit-pale-pilsner/901835,"Old Credit Pale Pilsner",NULL,"Light & Hoppy",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Hoppy,"Pale straw gold colour; floral hops, cereal, apple and roasted aromas and flavours; dry, light and crisp flavours.",NULL,"January 1, 2001",5.0%,"Ontario, Canada","Old Credit Brewing Co. Ltd.","Light & Hoppy","2018-06-11 03:04:11"
376,http://www.lcbo.com/lcbo/product/boxer-ice/184143,"Boxer Ice",NULL,NULL,NULL,"Clear medium gold colour; aromas of cereal grain, corn flakes, sugar cookies and lightly floral hops; on the palate it is light bodied and well carbonated, with flavours of sweet cereal, apple peel and mildly bitter hops.",NULL,"February 4, 2015",5.5%,"Wisconsin, USA","Minhas Craft Brewery",NULL,"2018-06-11 03:04:11"
377,http://www.lcbo.com/lcbo/product/miller-genuine-draft/296897,"Miller Genuine Draft",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Very pale yellow to amber colour; light citrus and malt aromas; light in body with a cream palate and a clean, refreshing finish.",NULL,"May 14, 2012",5.0%,"Wisconsin, USA","Molson's Brewery Of Canada Limited","Light & Malty","2018-06-11 03:04:11"
378,http://www.lcbo.com/lcbo/product/grand-river-brewing-tailgate/452565,"Grand River Brewing Tailgate",NULL,"Medium & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium+%26+Malty,NULL,NULL,NULL,4.5%,"Ontario, Canada","Grand River Brewing","Medium & Malty","2018-06-11 03:04:11"
379,http://www.lcbo.com/lcbo/product/heroes-premium-lager/464032,"Heroes Premium Lager",NULL,"Light & Malty",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Malty,"Heroes is a cold-filtered blonde lager, dedicated to everyday heroes. In the glass, it is pale straw in colour, with a fine-textured head. Light aromas of lemon/citrus, pineapple and toasted cereal grains. Light-bodied and refreshing, with lively carbonation and light grainy flavours.",NULL,"November 23, 2016",5.0%,"Ontario, Canada",Heroes,"Light & Malty","2018-06-11 03:04:11"
380,http://www.lcbo.com/lcbo/product/bayside-brewing-long-pond-lager/450619,"Bayside Brewing Long Pond Lager",NULL,NULL,NULL,NULL,NULL,NULL,5.0%,"Ontario, Canada","Bayside Brewing Co. Limited",NULL,"2018-06-11 03:04:11"
